,symbol,date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
791,DAC,2018-02-28,18.200001,18.9,18.200001,18.200001,18.200001,4386.0,4386.0,0.0,0.0,18.43333,"February 28, 18",0.0
792,DAC,2018-02-27,18.200001,18.9,18.200001,18.200001,18.200001,457.0,457.0,0.0,0.0,18.43333,"February 27, 18",0.0
793,DAC,2018-02-26,19.6,19.6,18.200001,18.200001,18.200001,1821.0,1821.0,-1.4,-7.143,18.66667,"February 26, 18",-0.07143
794,DAC,2018-02-23,18.9,19.6,18.200001,18.9,18.9,3400.0,3400.0,0.0,0.0,18.9,"February 23, 18",0.0
795,DAC,2018-02-22,18.9,19.6,18.9,18.9,18.9,2764.0,2764.0,0.0,0.0,19.13333,"February 22, 18",0.0
796,DAC,2018-02-21,18.200001,19.6,18.200001,18.9,18.9,1243.0,1243.0,0.7,3.846,18.9,"February 21, 18",0.03846
797,DAC,2018-02-20,18.9,19.6,18.9,19.32,19.32,1300.0,1300.0,0.42,2.222,19.27333,"February 20, 18",0.02222
798,DAC,2018-02-16,18.9,19.6,18.200001,18.9,18.9,2429.0,2429.0,0.0,0.0,18.9,"February 16, 18",0.0
799,DAC,2018-02-15,18.9,19.6,18.200001,18.9,18.9,3200.0,3200.0,0.0,0.0,18.9,"February 15, 18",0.0
800,DAC,2018-02-14,18.9,19.6,18.200001,18.9,18.9,2436.0,2436.0,0.0,0.0,18.9,"February 14, 18",0.0
801,DAC,2018-02-13,19.6,19.6,18.200001,18.9,18.9,4671.0,4671.0,-0.7,-3.571,18.9,"February 13, 18",-0.03571
802,DAC,2018-02-12,18.9,18.9,18.200001,18.200001,18.200001,6343.0,6343.0,-0.7,-3.704,18.43333,"February 12, 18",-0.03704
803,DAC,2018-02-09,18.9,18.9,18.200001,18.200001,18.200001,1964.0,1964.0,-0.7,-3.704,18.43333,"February 09, 18",-0.03704
804,DAC,2018-02-08,18.9,18.9,18.200001,18.200001,18.200001,1093.0,1093.0,-0.7,-3.704,18.43333,"February 08, 18",-0.03704
805,DAC,2018-02-07,18.200001,18.9,17.5,18.9,18.9,5364.0,5364.0,0.7,3.846,18.43333,"February 07, 18",0.03846
806,DAC,2018-02-06,18.9,18.9,17.5,18.200001,18.200001,2371.0,2371.0,-0.7,-3.704,18.2,"February 06, 18",-0.03704
807,DAC,2018-02-05,19.6,19.6,17.5,17.5,17.5,7850.0,7850.0,-2.1,-10.714,18.2,"February 05, 18",-0.10714
808,DAC,2018-02-02,18.9,19.6,18.200001,19.32,19.32,3186.0,3186.0,0.42,2.222,19.04,"February 02, 18",0.02222
809,DAC,2018-02-01,18.200001,19.6,18.200001,18.9,18.9,1950.0,1950.0,0.7,3.846,18.9,"February 01, 18",0.03846
810,DAC,2018-01-31,18.9,19.6,18.200001,18.200001,18.200001,8964.0,8964.0,-0.7,-3.704,18.66667,"January 31, 18",-0.03704
811,DAC,2018-01-30,20.299999,20.299999,18.9,19.32,19.32,4357.0,4357.0,-0.98,-4.828,19.50667,"January 30, 18",-0.04828
812,DAC,2018-01-29,19.6,20.299999,19.6,19.6,19.6,2343.0,2343.0,0.0,0.0,19.83333,"January 29, 18",0.0
813,DAC,2018-01-26,19.6,20.299999,19.6,20.299999,20.299999,1093.0,1093.0,0.7,3.571,20.06667,"January 26, 18",0.03571
814,DAC,2018-01-25,21.0,21.0,18.9,19.6,19.6,4350.0,4350.0,-1.4,-6.667,19.83333,"January 25, 18",-0.06667
